fdc_id,description,food_category_id
332601,Olives green stuffed with pimentos,9
332602,Olives green stuffed with pimentos,9
332603,"Olives, Green Manzanilla, Mario - CA1",9
332604,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, MARIO",9
332605,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, MARIO",9
332606,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, MARIO",9
332607,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, MARIO",9
332608,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, MARIO",9
332609,"Olives, green, stuffed with pimentos - NFY1213MY",9
332610,Olives green stuffed with pimentos,9
332611,Olives green stuffed with pimentos,9
332612,"Olives, Green Manzanilla, Mario - NE, NC",9
332613,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, LINDSAY",9
332614,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, LINDSAY",9
332615,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, LINDSAY",9
332616,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, LINDSAY",9
332617,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, LINDSAY",9
332618,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, LINDSAY",9
332619,"Olives, green, stuffed with pimentos - NFY1213O8",9
332620,Olives green stuffed with pimentos,9
332621,Olives green stuffed with pimentos,9
332622,"Olives, Green Manzanilla, Lindsay - IN, NC",9
332623,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, STORE BRAND",9
332624,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, STORE BRAND",9
332625,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, STORE BRAND",9
332626,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, STORE BRAND",9
332627,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, STORE BRAND",9
332628,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, STORE BRAND",9
332629,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, STORE BRAND",9
332630,Olives green stuffed with pimentos,9
332631,Olives green stuffed with pimentos,9
332632,"Olives, Green Manzanilla, Store Brand - GA, IN",9
332633,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, STORE BRAND",9
332634,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, STORE BRAND",9
332635,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, STORE BRAND",9
332636,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, STORE BRAND",9
332637,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, STORE BRAND",9
332638,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, STORE BRAND",9
332639,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, STORE BRAND",9
332640,Olives green stuffed with pimentos,9
332641,Olives green stuffed with pimentos,9
332642,"Olives, Green Manzanilla, Store Brand - IA, TX",9
332643,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, LINDSAY",9
332644,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, LINDSAY",9
332645,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, LINDSAY",9
332646,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, LINDSAY",9
332647,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, LINDSAY",9
332648,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, LINDSAY",9
332649,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, LINDSAY",9
332650,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, LINDSAY",9
332651,"Olives, green, stuffed with pimentos - NFY1213OI",9
332652,Olives green stuffed with pimentos,9
332653,Olives green stuffed with pimentos,9
332654,Olives green stuffed with pimentos,9
332655,Olives green stuffed with pimentos,9
332656,"Olives, Green Manzanilla, Lindsay - GA, IA",9
332657,"Olives, green, stuffed with pimentos - NFY1213OJ",9
332658,"Olives, green, stuffed with pimentos - NFY1213OK",9
332659,"Olives, green, stuffed with pimentos - NFY1213OL",9
332660,"Olives, green, stuffed with pimentos - NFY1213OD",9
332661,"Olives, green, stuffed with pimentos - NFY1213OM",9
332662,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, MARIO",9
332663,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, MARIO",9
332664,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, MARIO",9
332665,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, MARIO",9
332666,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, MARIO",9
332667,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, MARIO",9
332668,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, MARIO",9
332669,"Olives, green, stuffed with pimentos - NFY1213MM",9
332670,Olives green stuffed with pimentos,9
332671,Olives green stuffed with pimentos,9
332672,Olives green stuffed with pimentos,9
332673,Olives green stuffed with pimentos,9
332674,"Olives, Green Manzanilla, Mario - KY, TX",9
332675,"Olives, green, stuffed with pimentos - NFY1213MN",9
332676,"Olives, green, stuffed with pimentos - NFY1213MO",9
332677,"Olives, green, stuffed with pimentos - NFY1213MP",9
332678,"Olives, green, stuffed with pimentos - NFY1213MG",9
332679,"Olives, green, stuffed with pimentos - NFY1213MH",9
332680,"Olives, green, stuffed with pimentos - NFY1213MQ",9
332681,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, LINDSAY",9
332682,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, LINDSAY",9
332683,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, LINDSAY",9
332684,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, LINDSAY",9
332685,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, LINDSAY",9
332686,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, LINDSAY",9
332687,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, LINDSAY",9
332688,"Olives, green, stuffed with pimentos - NFY1213NS",9
332689,"Olives, green, stuffed with pimentos - NFY1213NT",9
332690,Olives green stuffed with pimentos,9
332691,Olives green stuffed with pimentos,9
332692,Olives green stuffed with pimentos,9
332693,Olives green stuffed with pimentos,9
332694,Olives green stuffed with pimentos,9
332695,"Olives, Green Manzanilla, Lindsay - KY, NE",9
332696,"Olives, green, stuffed with pimentos - NFY1213NU",9
332697,"Olives, green, stuffed with pimentos - NFY1213NV",9
332698,"Olives, green, stuffed with pimentos - NFY1213NW",9
332699,"Olives, green, stuffed with pimentos - NFY1213NX",9
332700,"Olives, green, stuffed with pimentos - NFY1213NL",9
332701,"Olives, green, stuffed with pimentos - NFY1213NM",9
332702,"Olives, green, stuffed with pimentos",9
332703,"Olives, Green Manzanilla stuffed with pimentos, Lindsay - KY, NE",9
332704,"Olives, Green Manzanilla stuffed with pimentos, Lindsay - KY, NE",9
332705,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, GREAT VALUE",9
332706,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, GREAT VALUE",9
332707,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, GREAT VALUE",9
332708,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, GREAT VALUE",9
332709,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, GREAT VALUE",9
332710,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, GREAT VALUE",9
332711,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, GREAT VALUE",9
332712,"Olives, green, stuffed with pimentos - NFY1213PF",9
332713,Olives green stuffed with pimentos,9
332714,Olives green stuffed with pimentos,9
332715,"Olives, Green Manzanilla, Store Brand, Great Value - NE, NC",9
332716,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, MARIO",9
332717,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, MARIO",9
332718,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, MARIO",9
332719,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, MARIO",9
332720,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, MARIO",9
332721,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, MARIO",9
332722,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, MARIO",9
332723,"Olives, green, stuffed with pimentos - NFY1213N8",9
332724,"Olives, green, stuffed with pimentos - NFY1213N9",9
332725,Olives green stuffed with pimentos,9
332726,Olives green stuffed with pimentos,9
332727,Olives green stuffed with pimentos,9
332728,Olives green stuffed with pimentos,9
332729,"Olives, Green Manzanilla, Mario - GA, IN",9
332730,"Olives, green, stuffed with pimentos - NFY1213NA",9
332731,"Olives, green, stuffed with pimentos - NFY1213NB",9
332732,"Olives, green, stuffed with pimentos - NFY1213NC",9
332733,"Olives, green, stuffed with pimentos - NFY1213N3",9
332734,"Olives, green, stuffed with pimentos - NFY1213ND",9
332735,"Olives, Green Manzanilla stuffed with pimentos, Mario - GA, IN",9
332736,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, GREAT VALUE",9
332737,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, GREAT VALUE",9
332738,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, GREAT VALUE",9
332739,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, GREAT VALUE",9
332740,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, GREAT VALUE",9
332741,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, GREAT VALUE",9
332742,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, GREAT VALUE",9
332743,"Olives, green, stuffed with pimentos - NFY1213P2",9
332744,"Olives, green, stuffed with pimentos - NFY1213P3",9
332745,Olives green stuffed with pimentos,9
332746,Olives green stuffed with pimentos,9
332747,Olives green stuffed with pimentos,9
332748,Olives green stuffed with pimentos,9
332749,"Olives, Green Manzanilla, Store Brand, Great Value - KY, CA1",9
332750,"Olives, green, stuffed with pimentos - NFY1213P4",9
332751,"Olives, green, stuffed with pimentos - NFY1213P5",9
332752,"Olives, green, stuffed with pimentos - NFY1213P6",9
332753,"Olives, green, stuffed with pimentos - NFY1213P7",9
332754,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, STAR",9
332755,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, STAR",9
332756,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, STAR",9
332757,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, STAR",9
332758,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, STAR",9
332759,"Olives, green, stuffed with pimentos - NFY1213PP",9
332760,"Olives, green, stuffed with pimentos - NFY1213PQ",9
332761,Olives green stuffed with pimentos,9
332762,Olives green stuffed with pimentos,9
332763,Olives green stuffed with pimentos,9
332764,Olives green stuffed with pimentos,9
332765,"Olives, Green Manzanilla, Star - AZ, CA2",9
332766,"Olives, green, stuffed with pimentos - NFY1213PR",9
332767,"Olives, green, stuffed with pimentos - NFY1213PS",9
332768,"Olives, green, stuffed with pimentos - NFY1213PT",9
332769,"Olives, green, stuffed with pimentos - NFY1213PK",9
332770,"Olives, green, stuffed with pimentos - NFY1213PU",9
332771,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, ROLAND",9
332772,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, ROLAND",9
332773,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, ROLAND",9
332774,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, ROLAND",9
332775,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, ROLAND",9
332776,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, ROLAND",9
332777,"OLIVES, GREEN MANZANILLA STUFFED WITH PIMENTOS, ROLAND",9
332778,"Olives, green, stuffed with pimentos - NFY1213QC",9
332779,Olives green stuffed with pimentos,9
332780,Olives green stuffed with pimentos,9
332781,Olives green stuffed with pimentos,9
332782,Olives green stuffed with pimentos,9
332783,Olives green stuffed with pimentos,9
332784,"Olives, Green Manzanilla - PA, NJ",9
332785,"Olives, green, stuffed with pimentos - NFY1213QD",9
332786,"Olives, green, stuffed with pimentos - NFY1213QE",9
332787,"Olives, green, stuffed with pimentos - NFY1213QF",9
332788,"Olives, green, stuffed with pimentos - NFY1213QG",9
332789,"Olives, green, stuffed with pimentos - NFY1213QH",9
332790,"Olives, green, stuffed with pimentos - NFY1213Q6",9
332791,"Olives, green, Manzanilla, stuffed with pimiento",9
332792,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332793,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332794,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332795,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332796,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332797,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332798,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332799,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332800,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332801,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332802,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332803,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332804,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332805,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332806,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332807,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332808,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332809,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332810,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332811,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332812,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332813,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332814,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332815,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332816,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332817,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332818,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332819,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332820,"Chorizo pork sausage, cooked",7
332821,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332822,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332823,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332824,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332825,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332826,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332827,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332828,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332829,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332830,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332831,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332832,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332833,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332834,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332835,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332836,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332837,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332838,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332839,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332840,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332841,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332842,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332843,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332844,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332845,"CHORIZO PORK SAUSAGE, MIXED BRAND, COOKED",7
332846,"CHORIZO PORK SAUSAGE, JOHNSONVILLE, COOKED",7
332847,"CHORIZO PORK SAUSAGE, JOHNSONVILLE, COOKED",7
332848,"CHORIZO PORK SAUSAGE, JOHNSONVILLE, COOKED",7
332849,"CHORIZO PORK SAUSAGE, JOHNSONVILLE, COOKED",7
332850,"CHORIZO PORK SAUSAGE, JOHNSONVILLE, COOKED",7
332851,"CHORIZO PORK SAUSAGE, JOHNSONVILLE, COOKED",7
332852,"CHORIZO PORK SAUSAGE, JOHNSONVILLE, COOKED",7
332853,"Chorizo Pork sausage, cooked - NFY121895",7
332854,"CHORIZO PORK SAUSAGE, JOHNSONVILLE, COOKED",7
332855,"CHORIZO PORK SAUSAGE, JOHNSONVILLE, COOKED",7
332856,"CHORIZO PORK SAUSAGE, JOHNSONVILLE, COOKED",7
332857,"CHORIZO PORK SAUSAGE, JOHNSONVILLE, COOKED",7
332858,"CHORIZO PORK SAUSAGE, JOHNSONVILLE, COOKED",7
332859,"CHORIZO PORK SAUSAGE, JOHNSONVILLE, COOKED",7
332860,"CHORIZO PORK SAUSAGE, JOHNSONVILLE, COOKED",7
332861,"CHORIZO PORK SAUSAGE, JOHNSONVILLE, COOKED",7
332862,"Chorizo pork sausage, uncooked",7
332863,"Chorizo Pork sausage, cooked - NFY121894",7
332864,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",7
332865,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332866,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332867,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332868,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332869,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332870,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332871,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332872,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332873,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332874,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332875,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332876,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332877,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332878,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332879,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332880,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332881,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332882,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332883,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332884,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332885,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332886,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332887,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332888,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332889,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332890,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332891,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332892,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332893,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332894,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332895,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332896,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332897,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332898,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332899,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332900,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332901,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332902,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332903,"Oatmeal cookies with raisins, packaged - NFY1217V0",18
332904,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332905,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332906,"Oatmeal cookies with raisins, packaged - NFY1217UR",18
332907,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332908,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332909,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332910,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332911,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332912,"Oatmeal cookies with raisins, packaged",18
332913,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332914,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332915,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332916,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332917,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332918,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332919,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332920,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332921,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332922,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332923,"Oatmeal cookies with raisins, packaged - NFY1217W6",18
332924,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332925,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332926,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332927,"Oatmeal cookies with raisins, packaged - NFY1217VX",18
332928,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332929,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332930,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332931,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332932,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332933,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332934,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332935,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332936,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332937,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332938,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332939,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332940,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332941,"Oatmeal cookies with raisins, packaged - NFY1217XG",18
332942,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332943,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332944,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332945,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332946,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332947,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332948,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332949,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332950,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332951,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332952,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332953,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332954,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332955,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332956,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332957,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332958,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332959,"Oatmeal cookies with raisins, packaged - NFY1217UB",18
332960,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332961,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332962,"Oatmeal cookies with raisins, packaged - NFY1217U2",18
332963,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332964,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332965,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332966,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332967,"OATMEAL COOKIES WITH RAISINS, PEPPERIDGE FARM SOFT BAKED",18
332968,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332969,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332970,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332971,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332972,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332973,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332974,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332975,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332976,"Oatmeal cookies with raisins, packaged - NFY1217WT",18
332977,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
332978,"OATMEAL COOKIES WITH RAISINS, STORE/OTHER BRAND",18
